OrderYear,OrderMonth,IsWeekendOrder,Quantity,UnitPrice,TotalPrice,ItemsInCart,CartFillRatio,HasCoupon,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,CouponCode_FREESHIP,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus,IsCancelled,IsReturned,IsCancelledOrReturned
2024,5,1,4,142.58,570.32,4,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2024,6,1,4,316.32,1265.28,7,0.571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Delivered,0,0,0
2024,3,1,2,533.95,1067.9,5,0.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Delivered,0,0,0
2025,6,1,4,470.09,1880.36,4,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2024,5,0,3,324.3,972.9000000000001,8,0.375,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2023,7,0,4,629.34,2517.36,7,0.571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Shipped,0,0,0
2024,5,1,3,136.84,410.52,3,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2023,10,0,2,488.9,977.8,7,0.286,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2023,8,0,5,133.39,666.9499999999999,6,0.833,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2024,6,1,5,608.91,3044.55,6,0.833,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2024,7,0,1,524.06,524.06,3,0.333,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2023,6,0,2,330.69,661.38,5,0.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2025,4,0,2,547.67,1095.34,3,0.667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2025,3,0,4,233.7,934.8,8,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Shipped,0,0,0
2023,1,0,2,448.85,897.7,6,0.333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2025,6,1,2,274.12,548.24,6,0.333,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2025,5,0,5,561.48,2807.4,9,0.556,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2024,5,0,1,595.54,595.54,4,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2024,4,1,4,515.59,2062.36,7,0.571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,10,0,1,460.13,460.13,1,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,12,0,3,171.66,514.98,7,0.429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2024,7,0,2,266.95,533.9,3,0.667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2024,10,1,5,650.72,3253.6,8,0.625,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
2023,8,0,3,439.53,1318.59,5,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Pending,0,0,0
2023,11,1,3,654.54,1963.62,7,0.429,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2024,6,0,1,394.53,394.53,2,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2023,3,0,1,678.01,678.01,4,0.25,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Pending,0,0,0
2023,5,0,3,575.01,1725.03,8,0.375,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2023,11,0,3,154.64,463.92,6,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2024,10,0,3,147.29,441.87,3,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2024,9,0,4,481.48,1925.92,5,0.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2025,3,0,3,158.37,475.11,6,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2025,4,0,2,323.37,646.74,3,0.667,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2025,2,0,5,73.83,369.15,9,0.556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2024,4,1,1,458.63,458.63,4,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Returned,0,1,1
2024,7,1,4,180.25,721.0,7,0.571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2023,5,0,3,473.49,1420.47,7,0.429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2025,2,0,4,237.43,949.72,8,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2023,11,0,1,442.39,442.39,6,0.167,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2024,9,0,1,62.12,62.12,2,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2024,8,1,5,298.39,1491.95,7,0.714,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2025,5,0,2,697.93,1395.86,2,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2024,5,0,2,291.85,583.7,5,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Shipped,0,0,0
2024,5,0,3,308.98,926.94,3,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2024,8,0,5,396.86,1984.3,9,0.556,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Cancelled,1,0,1
2024,1,0,2,139.69,279.38,7,0.286,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,2,0,5,475.95,2379.75,8,0.625,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2025,2,0,1,626.6,626.6,4,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2024,2,0,4,502.99,2011.96,4,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2024,6,0,5,578.83,2894.15,6,0.833,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Returned,0,1,1
2025,1,0,5,383.82,1919.1,7,0.714,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Returned,0,1,1
2025,6,0,5,368.25,1841.25,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Delivered,0,0,0
2025,2,0,2,374.6,749.2,3,0.667,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2025,3,0,2,428.09,856.18,6,0.333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2023,7,0,1,438.93,438.93,3,0.333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Cancelled,1,0,1
2024,6,0,2,563.82,1127.64,3,0.667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2023,2,1,3,649.93,1949.79,7,0.429,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2025,3,1,5,268.43,1342.15,5,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Returned,0,1,1
2024,12,0,5,502.47,2512.35,10,0.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Shipped,0,0,0
2024,3,0,1,26.95,26.95,1,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,2,0,4,64.69,258.76,7,0.571,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2024,5,0,3,247.11,741.33,3,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Returned,0,1,1
2024,10,0,2,536.25,1072.5,3,0.667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2024,12,0,2,456.04,912.08,4,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2024,1,0,2,40.23,80.46,4,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2023,3,1,2,72.39,144.78,7,0.286,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,1,0,2,394.16,788.32,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2025,6,1,4,119.84,479.36,8,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2023,11,0,3,692.71,2078.13,3,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2024,1,0,4,56.66,226.64,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2024,1,0,2,298.53,597.06,5,0.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
2023,7,0,3,331.46,994.3799999999999,6,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2025,4,0,2,521.4,1042.8,7,0.286,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2023,3,0,4,305.32,1221.28,4,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2023,7,0,5,111.7,558.5,9,0.556,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2023,9,0,1,479.76,479.76,1,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2023,12,0,3,193.49,580.47,6,0.5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Returned,0,1,1
2024,12,0,2,426.22,852.44,7,0.286,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Delivered,0,0,0
2023,8,1,5,276.44,1382.2,10,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2024,5,1,2,404.96,809.92,4,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2023,9,0,4,465.66,1862.64,9,0.444,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2024,6,0,2,594.07,1188.14,2,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,11,0,5,110.38,551.9,10,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Pending,0,0,0
2024,5,0,1,596.24,596.24,4,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2024,7,0,2,306.24,612.48,4,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2025,2,0,3,503.39,1510.17,5,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Pending,0,0,0
2023,2,0,1,131.61,131.61,2,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Shipped,0,0,0
2024,10,0,3,443.44,1330.32,3,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,1,0,1,408.13,408.13,3,0.333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Shipped,0,0,0
2024,4,0,2,160.98,321.96,3,0.667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Delivered,0,0,0
2023,1,0,5,643.89,3219.45,8,0.625,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2023,5,1,3,158.66,475.98,7,0.429,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2024,4,1,2,143.82,287.64,6,0.333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Returned,0,1,1
2023,12,0,3,379.07,1137.21,3,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Pending,0,0,0
2024,11,0,1,601.36,601.36,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Shipped,0,0,0
2024,9,0,2,142.08,284.16,4,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Delivered,0,0,0
2024,3,0,5,530.34,2651.7,9,0.556,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,8,1,5,364.42,1822.1,10,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Cancelled,1,0,1
2025,6,0,4,578.28,2313.12,5,0.8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2025,5,0,5,280.52,1402.6,7,0.714,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Cancelled,1,0,1
2025,5,0,5,638.92,3194.6,5,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Returned,0,1,1
2024,2,0,4,412.2,1648.8,6,0.667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2025,6,0,1,440.34,440.34,2,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Shipped,0,0,0
2024,9,1,1,627.15,627.15,5,0.2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2024,5,0,2,605.26,1210.52,4,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2024,6,1,1,90.27,90.27,5,0.2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2025,6,0,5,230.77,1153.85,10,0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2023,9,0,5,266.78,1333.9,5,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Cancelled,1,0,1
2023,5,0,1,105.92,105.92,6,0.167,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Returned,0,1,1
2024,4,0,3,589.3,1767.9,6,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Returned,0,1,1
2023,1,1,4,649.47,2597.88,8,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2024,6,0,4,107.49,429.96,5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2023,5,0,3,669.06,2007.18,7,0.429,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2023,10,1,3,69.65,208.95,7,0.429,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,11,1,4,136.83,547.32,8,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Pending,0,0,0
2024,9,0,1,304.11,304.11,2,0.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Shipped,0,0,0
2024,11,1,4,296.28,1185.12,5,0.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2025,2,0,1,77.64,77.64,1,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Shipped,0,0,0
2024,7,1,1,243.71,243.71,6,0.167,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Delivered,0,0,0
2024,9,1,4,644.96,2579.84,7,0.571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2025,6,0,5,283.73,1418.65,8,0.625,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2025,2,0,2,629.56,1259.12,5,0.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2023,3,0,4,246.11,984.44,4,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2023,11,1,2,418.26,836.52,2,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2024,5,0,5,127.18,635.9000000000001,10,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2024,8,0,3,586.21,1758.63,4,0.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2024,4,1,3,267.45,802.3499999999999,5,0.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2024,6,0,4,615.65,2462.6,9,0.444,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Delivered,0,0,0
2023,11,1,2,113.29,226.58,5,0.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Pending,0,0,0
2024,4,1,4,473.86,1895.44,7,0.571,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2023,11,0,3,444.75,1334.25,6,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2023,5,0,2,183.67,367.34,6,0.333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2023,12,1,1,483.38,483.38,6,0.167,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Pending,0,0,0
2023,6,0,5,260.93,1304.65,9,0.556,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2023,12,0,2,253.68,507.36,6,0.333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2025,6,0,4,699.88,2799.52,5,0.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2023,1,0,5,319.97,1599.85,7,0.714,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Shipped,0,0,0
2025,6,0,4,246.91,987.64,8,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Pending,0,0,0
2023,3,0,3,392.85,1178.55,6,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,5,0,5,420.98,2104.9,7,0.714,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2024,3,0,2,73.26,146.52,4,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2023,1,0,3,410.88,1232.64,8,0.375,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2023,9,1,2,176.46,352.92,2,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2023,3,0,3,659.57,1978.71,6,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Cancelled,1,0,1
2024,12,0,2,478.36,956.72,3,0.667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Shipped,0,0,0
2024,12,0,4,30.05,120.2,6,0.667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2025,4,1,4,300.56,1202.24,9,0.444,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Cancelled,1,0,1
2024,2,1,5,226.45,1132.25,6,0.833,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2024,1,0,2,349.4,698.8,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Shipped,0,0,0
2023,12,0,5,268.78,1343.9,7,0.714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2024,8,1,2,680.85,1361.7,6,0.333,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2023,7,1,3,182.48,547.4399999999999,3,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Delivered,0,0,0
2024,4,1,1,277.09,277.09,2,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2024,4,0,2,26.5,53.0,3,0.667,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Delivered,0,0,0
2023,10,0,3,315.27,945.81,4,0.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Cancelled,1,0,1
2025,2,0,3,450.98,1352.94,8,0.375,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Shipped,0,0,0
2024,9,0,5,233.67,1168.35,10,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2024,1,0,3,367.75,1103.25,7,0.429,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2025,5,1,1,23.53,23.53,2,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2023,5,0,1,677.48,677.48,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Delivered,0,0,0
2024,5,0,4,554.83,2219.32,6,0.667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2023,2,0,4,440.31,1761.24,6,0.667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Cancelled,1,0,1
2025,3,1,1,87.06,87.06,4,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2023,10,0,4,245.28,981.12,6,0.667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,2,0,5,664.51,3322.55,8,0.625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Pending,0,0,0
2023,4,0,1,618.68,618.68,6,0.167,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Delivered,0,0,0
2024,12,0,1,370.85,370.85,2,0.5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2024,6,1,4,517.98,2071.92,8,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Cancelled,1,0,1
2023,11,1,4,506.11,2024.44,5,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2024,5,0,3,413.83,1241.49,8,0.375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Shipped,0,0,0
2023,12,0,1,249.81,249.81,1,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2025,3,1,3,362.53,1087.59,5,0.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2025,6,1,2,299.23,598.46,2,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2023,11,0,1,536.07,536.07,5,0.2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
